ID,Start,End,Description,Type,MESH ID
10470286,368,386,neurofibrosarcomas,SpecificDisease,MESH:D018319
10470286,448,466,esophageal cancers,SpecificDisease,MESH:D004938
10470286,470,476,glioma,SpecificDisease,MESH:D005910
10470286,477,490,glioblastomas,SpecificDisease,MESH:D005909
10470286,1324,1341,neurofibrosarcoma,SpecificDisease,MESH:D018319
10470286,1449,1466,neurofibrosarcoma,SpecificDisease,MESH:D018319
7833921,19,40,essential fructosuria,SpecificDisease,MESH:C538068
7833921,124,145,Essential fructosuria,SpecificDisease,MESH:C538068
7833921,260,294,deficiency of hepatic fructokinase,SpecificDisease,MESH:C538068
7833921,566,587,essential fructosuria,SpecificDisease,MESH:C538068
7833921,1021,1042,essential fructosuria,SpecificDisease,MESH:C538068
10449794,89,110,Ataxia-telangiectasia,SpecificDisease,MESH:D001260
10449794,112,115,A-T,SpecificDisease,MESH:D001260
10449794,448,451,A-T,SpecificDisease,MESH:D001260
10449794,594,597,A-T,SpecificDisease,MESH:D001260
6604602,18,38,Bechterew's syndrome,SpecificDisease,MESH:D013167
6604602,40,62,ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,152,174,ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,424,446,ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,595,616,psoriatic arthropathy,SpecificDisease,MESH:D015535
6604602,674,687,sacro-iliitis,SpecificDisease,MESH:D058566
6604602,794,803,psoriasis,SpecificDisease,MESH:D011565
6604602,842,851,psoriasis,SpecificDisease,MESH:D011565
6604602,1184,1197,sacro-iliitis,SpecificDisease,MESH:D058566
6604602,1199,1208,psoriasis,SpecificDisease,MESH:D011565
6604602,1210,1232,acute anterior uveitis,SpecificDisease,MESH:D014606
6604602,1245,1256,arthropathy,SpecificDisease,MESH:D007592
6604602,1261,1287,inflammatory bowel disease,SpecificDisease,MESH:D015212
6604602,1321,1365,HEREDITARY MULTIFOCAL RELAPSING INFLAMMATION,SpecificDisease,MESH:D030342
6604602,1367,1372,HEMRI,SpecificDisease,MESH:D030342
6604602,1393,1415,Ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,1417,1438,psoriatic arthropathy,SpecificDisease,MESH:D015535
777027,432,460,systemic lupus erythematosus,SpecificDisease,MESH:D008180
777027,1396,1431,paroxysmal nocturnal hemoglobinuria,SpecificDisease,MESH:D006457
10807793,13,41,familial Mediterranean fever,SpecificDisease,MESH:D010505
10807793,149,177,Familial Mediterranean fever,SpecificDisease,MESH:D010505
10807793,179,182,FMF,SpecificDisease,MESH:D010505
10807793,247,287,neutrophil-mediated serosal inflammation,SpecificDisease,MESH:D007249
10807793,329,332,FMF,SpecificDisease,MESH:D010505
10556283,917,942,choroid plexus carcinomas,SpecificDisease,MESH:D020288
10556283,1016,1032,medulloblastomas,SpecificDisease,MESH:D008527
10556283,1095,1109,breast cancers,SpecificDisease,MESH:D001943
10556283,1111,1123,Wilms tumors,SpecificDisease,MESH:D009396
10556283,1125,1132,gliomas,SpecificDisease,MESH:D005910
10556283,1134,1145,ependymomas,SpecificDisease,MESH:D004806
10556283,1305,1330,choroid plexus carcinomas,SpecificDisease,MESH:D020288
10556283,1347,1363,medulloblastomas,SpecificDisease,MESH:D008527
624546,17,61,glucose-6-phosphate dehydrogenase deficiency,SpecificDisease,MESH:D005955
624546,139,190,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
624546,900,915,G6PD deficiency,SpecificDisease,MESH:D005955
1302032,0,18,Fragile X syndrome,SpecificDisease,MESH:D005600
1302032,127,145,fragile X syndrome,SpecificDisease,MESH:D005600
1302032,189,198,fragile X,SpecificDisease,MESH:D005600
1302032,552,561,fragile X,SpecificDisease,MESH:D005600
1302032,572,590,fragile X syndrome,SpecificDisease,MESH:D005600
10589394,27,49,Van der Woude syndrome,SpecificDisease,MESH:C536528
10589394,168,190,Van der Woude syndrome,SpecificDisease,MESH:C536528
10589394,192,195,VWS,SpecificDisease,MESH:C536528
10589394,348,357,cleft lip,SpecificDisease,MESH:D002971
10589394,365,377,cleft palate,SpecificDisease,MESH:D002972
10589394,379,387,lip pits,SpecificDisease,MESH:C536528
10589394,392,402,hypodontia,SpecificDisease,MESH:D000848
10589394,1634,1637,VWS,SpecificDisease,MESH:C536528
7550349,163,186,inherited breast cancer,SpecificDisease,MESH:D061325
7550349,403,416,breast cancer,SpecificDisease,MESH:D001943
7550349,439,453,ovarian cancer,SpecificDisease,MESH:D010051
8460149,62,85,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,127,159,Familial hypobetalipoproteinemia,SpecificDisease,MESH:D052476
8460149,341,364,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,590,613,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,858,881,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,945,960,chylomicronemia,SpecificDisease,MESH:D008072
8460149,1095,1107,exencephalus,SpecificDisease,MESH:D009436
8460149,1112,1125,hydrocephalus,SpecificDisease,MESH:D006849
8460149,1180,1203,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,1240,1252,exencephalus,SpecificDisease,MESH:D009436
8460149,1257,1270,hydrocephalus,SpecificDisease,MESH:D006849
10398279,63,78,prostate cancer,SpecificDisease,MESH:D011471
10398279,140,164,hereditary breast cancer,SpecificDisease,MESH:D001943
10398279,275,290,prostate cancer,SpecificDisease,MESH:D011471
10398279,435,450,prostate cancer,SpecificDisease,MESH:D011471
10398279,808,823,prostate cancer,SpecificDisease,MESH:D011471
10398279,1391,1406,prostate cancer,SpecificDisease,MESH:D011471
3565372,70,113,hereditary non-spherocytic hemolytic anemia,SpecificDisease,MESH:D000746
3565372,221,263,hereditary nonspherocytic hemolytic anemia,SpecificDisease,MESH:D000746
3565372,265,270,HNSHA,SpecificDisease,MESH:D000746
3565372,570,585,G6PD deficiency,SpecificDisease,MESH:D005955
3565372,696,701,HNSHA,SpecificDisease,MESH:D000746
3565372,756,771,G6PD deficiency,SpecificDisease,MESH:D005955
8533757,189,202,breast cancer,SpecificDisease,MESH:D001943
8533757,619,632,breast cancer,SpecificDisease,MESH:D001943
8533757,641,655,ovarian cancer,SpecificDisease,MESH:D010051
8533757,794,807,breast cancer,SpecificDisease,MESH:D001943
8533757,811,825,ovarian cancer,SpecificDisease,MESH:D010051
8533757,858,874,prostatic cancer,SpecificDisease,MESH:D011471
8533757,941,954,breast cancer,SpecificDisease,MESH:D001943
8533757,1115,1128,breast cancer,SpecificDisease,MESH:D001943
8533757,1133,1147,ovarian cancer,SpecificDisease,MESH:D010051
8533757,1526,1540,breast cancers,SpecificDisease,MESH:D001943
10767343,155,173,Myotonic dystrophy,SpecificDisease,MESH:D009223
10767343,175,177,DM,SpecificDisease,MESH:D009223
10767343,1171,1173,DM,SpecificDisease,MESH:D009223
133535,20,33,C2 deficiency,SpecificDisease,OMIM:217000
133535,150,163,C2 deficiency,SpecificDisease,OMIM:217000
133535,313,329,Hodgkins disease,SpecificDisease,MESH:D006689
133535,479,492,C2 deficiency,SpecificDisease,OMIM:217000
133535,621,634,C2 deficiency,SpecificDisease,OMIM:217000
10051007,16,34,Huntington disease,SpecificDisease,MESH:D006816
10051007,140,158,Huntington disease,SpecificDisease,MESH:D006816
10051007,160,162,HD,SpecificDisease,MESH:D006816
10051007,319,336,Alzheimer disease,SpecificDisease,MESH:D000544
10051007,760,762,HD,SpecificDisease,MESH:D006816
10051007,1073,1075,HD,SpecificDisease,MESH:D006816
1978564,71,101,familial adenomatous polyposis,SpecificDisease,MESH:D011125
1978564,200,230,familial adenomatous polyposis,SpecificDisease,MESH:D011125
1978564,232,235,FAP,SpecificDisease,MESH:D011125
1978564,1005,1026,colorectal carcinomas,SpecificDisease,MESH:D015179
1978564,1051,1054,FAP,SpecificDisease,MESH:D011125
1978564,1334,1337,FAP,SpecificDisease,MESH:D011125
1978564,1517,1534,colorectal cancer,SpecificDisease,MESH:D015179
8259519,137,154,colorectal cancer,SpecificDisease,MESH:D015179
8259519,313,316,APC,SpecificDisease,MESH:D011125
2703233,0,18,Myotonic dystrophy,SpecificDisease,MESH:D009223
2703233,194,212,myotonic dystrophy,SpecificDisease,MESH:D009223
2703233,214,216,DM,SpecificDisease,MESH:D009223
2703233,527,545,myotonic dystrophy,SpecificDisease,MESH:D009223
7767095,364,366,DM,SpecificDisease,MESH:D009223
10554035,118,149,von Hippel-Lindau (VHL) disease,SpecificDisease,MESH:D006623
10554035,333,354,renal cell carcinomas,SpecificDisease,MESH:D002292
10554035,2309,2329,VHL gene abnormality,SpecificDisease,MESH:D006623
7481765,46,59,breast cancer,SpecificDisease,MESH:D001943
7481765,677,691,breast cancers,SpecificDisease,MESH:D001943
107868,28,50,ankylosing spondylitis,SpecificDisease,MESH:D013167
107868,102,124,ankylosing spondylitis,SpecificDisease,MESH:D013167
107868,126,128,AS,SpecificDisease,MESH:D013167
107868,211,231,peripheral arthritis,SpecificDisease,MESH:D001168
107868,243,273,peripheral psoriatic arthritis,SpecificDisease,MESH:D015535
107868,360,382,ankylosing spondylitis,SpecificDisease,MESH:D013167
107868,387,405,ulcerative colitis,SpecificDisease,MESH:D003093
107868,424,442,ulcerative colitis,SpecificDisease,MESH:D003093
107868,632,654,ankylosing spondylitis,SpecificDisease,MESH:D013167
107868,670,679,psoriasis,SpecificDisease,MESH:D011565
107868,684,710,inflammatory bowel disease,SpecificDisease,MESH:D015212
107868,829,851,ankylosing spondylitis,SpecificDisease,MESH:D013167
107868,922,933,spondylitis,SpecificDisease,MESH:D013166
107868,972,990,ulcerative colitis,SpecificDisease,MESH:D003093
107868,1002,1013,spondylitis,SpecificDisease,MESH:D013166
107868,1082,1104,ankylosing spondylitis,SpecificDisease,MESH:D013167
107868,1197,1219,ankylosing spondylitis,SpecificDisease,MESH:D013167
7858169,15,43,metachromatic leukodystrophy,SpecificDisease,MESH:D007966
7858169,55,83,Metachromatic Leukodystrophy,SpecificDisease,MESH:D007966
7858169,85,88,MLD,SpecificDisease,MESH:D007966
7858169,378,381,MLD,SpecificDisease,MESH:D007966
7858169,599,602,MLD,SpecificDisease,MESH:D007966
7858169,928,931,MLD,SpecificDisease,MESH:D007966
7858169,1129,1132,MLD,SpecificDisease,MESH:D007966
7858169,1355,1358,MLD,SpecificDisease,MESH:D007966
10982189,59,89,familial adenomatous polyposis,SpecificDisease,MESH:D011125
10982189,186,223,hereditary colorectal cancer syndrome,SpecificDisease,MESH:D015179
10982189,224,254,familial adenomatous polyposis,SpecificDisease,MESH:D011125
10982189,256,259,FAP,SpecificDisease,MESH:D011125
8075631,0,27,Familial male breast cancer,SpecificDisease,MESH:D018567
8075631,80,93,Breast cancer,SpecificDisease,MESH:D001943
8075631,260,278,male breast cancer,SpecificDisease,MESH:D018567
8075631,615,628,breast cancer,SpecificDisease,MESH:D001943
8075631,673,691,male breast cancer,SpecificDisease,MESH:D018567
8075631,754,772,male breast cancer,SpecificDisease,MESH:D018567
8528200,173,195,Machado-Joseph disease,SpecificDisease,MESH:D017827
8528200,427,449,Machado-Joseph disease,SpecificDisease,MESH:D017827
8528200,451,454,MJD,SpecificDisease,MESH:D017827
8528200,506,509,MJD,SpecificDisease,MESH:D017827
8528200,813,816,MJD,SpecificDisease,MESH:D017827
8528200,1067,1070,MJD,SpecificDisease,MESH:D017827
8528200,1470,1488,Huntington disease,SpecificDisease,MESH:D006816
8528200,1628,1630,HD,SpecificDisease,MESH:D006816
8528200,1680,1682,HD,SpecificDisease,MESH:D006816
8528200,1739,1742,MJD,SpecificDisease,MESH:D017827
3674116,9,30,Prader-Willi syndrome,SpecificDisease,MESH:D011218
3674116,101,122,Prader-Willi syndrome,SpecificDisease,MESH:D011218
3674116,124,127,PWS,SpecificDisease,MESH:D011218
3674116,340,343,PWS,SpecificDisease,MESH:D011218
3674116,500,503,PWS,SpecificDisease,MESH:D011218
7759075,73,95,familial breast cancer,SpecificDisease,MESH:D001943
7759075,428,442,ovarian cancer,SpecificDisease,MESH:D010051
1999339,67,118,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
1999339,622,637,G6PD deficiency,SpecificDisease,MESH:D005955
10924409,111,152,attenuated familial adenomatous polyposis,SpecificDisease,MESH:C538265
10924409,245,275,familial adenomatous polyposis,SpecificDisease,MESH:D011125
10924409,277,280,FAP,SpecificDisease,MESH:D011125
10924409,297,300,FAP,SpecificDisease,MESH:D011125
10924409,344,368,benign colorectal tumors,SpecificDisease,MESH:D015179
10924409,385,402,colorectal cancer,SpecificDisease,MESH:D015179
10924409,672,676,AFAP,SpecificDisease,MESH:C538265
10924409,721,725,AFAP,SpecificDisease,MESH:C538265
10924409,787,791,AFAP,SpecificDisease,MESH:C538265
10924409,1165,1182,colorectal tumors,SpecificDisease,MESH:D015179
10924409,1402,1419,colorectal tumors,SpecificDisease,MESH:D015179
10924409,1450,1453,FAP,SpecificDisease,MESH:D011125
10924409,1578,1595,colorectal tumors,SpecificDisease,MESH:D015179
1334370,405,413,aniridia,SpecificDisease,MESH:D015783
1334370,446,457,Wilms tumor,SpecificDisease,MESH:D009396
1334370,527,535,aniridia,SpecificDisease,MESH:D015783
1334370,729,740,Wilms tumor,SpecificDisease,MESH:D009396
8279472,21,35,Wilson disease,SpecificDisease,MESH:D006527
8279472,57,71,Wilson disease,SpecificDisease,MESH:D006527
8279472,249,252,WND,SpecificDisease,MESH:D006527
8279472,410,413,WND,SpecificDisease,MESH:D006527
8279472,604,607,WND,SpecificDisease,MESH:D006527
8279472,737,740,WND,SpecificDisease,MESH:D006527
8279472,901,915,Wilson disease,SpecificDisease,MESH:D006527
10541953,110,131,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10541953,242,245,PWS,SpecificDisease,MESH:D011218
10541953,792,813,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10541953,815,818,PWS,SpecificDisease,MESH:D011218
8522307,49,88,papillary cystadenoma of the epididymis,SpecificDisease,MESH:D018292
8522307,90,129,Papillary cystadenoma of the epididymis,SpecificDisease,MESH:D018292
8522307,212,243,von Hippel-Lindau (VHL) disease,SpecificDisease,MESH:D006623
8522307,420,459,papillary cystadenoma of the epididymis,SpecificDisease,MESH:D018292
8522307,504,535,metastatic renal cell carcinoma,SpecificDisease,MESH:C538445
8522307,782,803,papillary cystadenoma,SpecificDisease,MESH:D018292
8522307,818,838,renal cell carcinoma,SpecificDisease,MESH:D002292
8522307,1499,1529,cystadenomas of the epididymis,SpecificDisease,MESH:D003537
7825586,116,151,breast-ovary cancer-family syndrome,SpecificDisease,MESH:D061325
7825586,591,604,breast cancer,SpecificDisease,MESH:D001943
7825586,608,622,ovarian cancer,SpecificDisease,MESH:D010051
7825586,668,682,ovarian cancer,SpecificDisease,MESH:D010051
7825586,799,817,male breast cancer,SpecificDisease,MESH:D018567
7825586,924,942,male breast cancer,SpecificDisease,MESH:D018567
7825586,964,979,ovarian cancers,SpecificDisease,MESH:D010051
7825586,1029,1066,breast-ovarian cancer-family syndrome,SpecificDisease,MESH:D061325
7825586,1154,1167,breast cancer,SpecificDisease,MESH:D001943
7825586,1198,1212,ovarian cancer,SpecificDisease,MESH:D010051
4019732,34,56,van der Woude syndrome,SpecificDisease,MESH:C536528
4019732,281,303,van der Woude syndrome,SpecificDisease,MESH:C536528
4019732,305,308,VWS,SpecificDisease,MESH:C536528
4019732,325,335,oral cleft,SpecificDisease,MESH:D002972
4019732,337,349,cleft palate,SpecificDisease,MESH:D002972
4019732,351,353,CP,SpecificDisease,MESH:D002972
4019732,359,368,cleft lip,SpecificDisease,MESH:D002971
4019732,385,387,CP,SpecificDisease,MESH:D002972
4019732,389,392,CLP,SpecificDisease,MESH:D002971
4019732,443,451,lip pits,SpecificDisease,MESH:C536528
4019732,455,463,fistulae,SpecificDisease,MESH:D005402
4019732,582,585,CLP,SpecificDisease,MESH:D002971
4019732,590,592,CP,SpecificDisease,MESH:D002972
4019732,603,606,VWS,SpecificDisease,MESH:C536528
4019732,724,727,CLP,SpecificDisease,MESH:D002971
4019732,736,738,CP,SpecificDisease,MESH:D002972
4019732,818,820,CP,SpecificDisease,MESH:D002972
4019732,846,849,CLP,SpecificDisease,MESH:D002971
4019732,854,857,VWS,SpecificDisease,MESH:C536528
4019732,896,904,Lip pits,SpecificDisease,MESH:C536528
4019732,1011,1014,VWS,SpecificDisease,MESH:C536528
4019732,1223,1226,VWS,SpecificDisease,MESH:C536528
4019732,1478,1486,lip pits,SpecificDisease,MESH:C536528
4019732,1518,1526,lip pits,SpecificDisease,MESH:C536528
4019732,1642,1645,VWS,SpecificDisease,MESH:C536528
2491010,174,201,Duchenne muscular dystrophy,SpecificDisease,MESH:D020388
2491010,203,206,DMD,SpecificDisease,MESH:D020388
2491010,953,956,DMD,SpecificDisease,MESH:D020388
10417279,61,89,Pelizaeus-Merzbacher Disease,SpecificDisease,MESH:D020371
10417279,274,302,Pelizaeus-Merzbacher Disease,SpecificDisease,MESH:D020371
10417279,304,307,PMD,SpecificDisease,MESH:D020371
10417279,506,509,PMD,SpecificDisease,MESH:D020371
2569949,726,729,PKU,SpecificDisease,MESH:D010661
7668252,864,880,VLCAD deficiency,SpecificDisease,MESH:C536353
7668252,1033,1071,deficiency of the normal VLCAD protein,SpecificDisease,MESH:C536353
7668252,1450,1466,VLCAD deficiency,SpecificDisease,MESH:C536353
2601691,170,195,retinoblastoma (RB) tumor,SpecificDisease,MESH:D012175
2601691,248,257,RB tumors,SpecificDisease,MESH:D012175
2601691,409,418,RB tumors,SpecificDisease,MESH:D012175
2601691,924,933,RB tumors,SpecificDisease,MESH:D012175
1505982,50,58,aniridia,SpecificDisease,MESH:D015783
1505982,153,161,aniridia,SpecificDisease,MESH:D015783
1505982,190,198,aniridia,SpecificDisease,MESH:D015783
1505982,232,240,aniridia,SpecificDisease,MESH:D015783
1505982,248,277,WAGR contiguous gene syndrome,SpecificDisease,MESH:D017624
1505982,362,370,aniridia,SpecificDisease,MESH:D015783
1505982,546,554,aniridia,SpecificDisease,MESH:D015783
1505982,776,784,aniridia,SpecificDisease,MESH:D015783
1505982,1315,1323,aniridia,SpecificDisease,MESH:D015783
3615198,84,99,phenylketonuria,SpecificDisease,MESH:D010661
3615198,101,126,Classical Phenylketonuria,SpecificDisease,MESH:D010661
3615198,128,131,PKU,SpecificDisease,MESH:D010661
3615198,194,241,deficiency of hepatic phenylalanine hydroxylase,SpecificDisease,MESH:D010661
10521293,211,243,juvenile-onset diabetes mellitus,SpecificDisease,MESH:D003922
10521293,260,273,optic atrophy,SpecificDisease,MESH:D009896
10521293,1572,1589,diabetes mellitus,SpecificDisease,MESH:D003920
10528860,0,45,Maternal uniparental disomy for chromosome 14,SpecificDisease,MESH:D024182
10528860,106,151,maternal uniparental disomy for chromosome 14,SpecificDisease,MESH:D024182
10528860,153,156,UPD,SpecificDisease,MESH:D024182
10528860,248,269,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10528860,271,274,PWS,SpecificDisease,MESH:D011218
10528860,302,309,obesity,SpecificDisease,MESH:D009765
10528860,337,351,cryptorchidism,SpecificDisease,MESH:D003456
10528860,721,742,middle ear infections,SpecificDisease,MESH:D010033
10528860,936,957,Prader-Willi syndrome,SpecificDisease,MESH:D011218
10528860,1105,1108,UPD,SpecificDisease,MESH:D024182
10528860,1276,1279,UPD,SpecificDisease,MESH:D024182
10528860,1439,1442,UPD,SpecificDisease,MESH:D024182
7611277,97,115,male breast cancer,SpecificDisease,MESH:D018567
7611277,244,266,familial breast cancer,SpecificDisease,MESH:D001943
7611277,1516,1534,male breast cancer,SpecificDisease,MESH:D018567
2729274,24,45,adrenomyeloneuropathy,SpecificDisease,MESH:D000326
2729274,98,119,adrenomyeloneuropathy,SpecificDisease,MESH:D000326
2729274,121,124,AMN,SpecificDisease,MESH:D000326
2729274,697,700,AMN,SpecificDisease,MESH:D000326
3169738,135,138,DMD,SpecificDisease,MESH:D020388
3169738,403,406,DMD,SpecificDisease,MESH:D020388
3169738,430,433,DMD,SpecificDisease,MESH:D020388
3169738,606,609,DMD,SpecificDisease,MESH:D020388
7951327,159,173,Wilson disease,SpecificDisease,MESH:D006527
7951327,635,649,Wilson disease,SpecificDisease,MESH:D006527
7951327,743,757,Wilson disease,SpecificDisease,MESH:D006527
1731805,43,84,normotriglyceridemic abetalipoproteinemia,SpecificDisease,MESH:D000012
1731805,143,184,Normotriglyceridemic abetalipoproteinemia,SpecificDisease,MESH:D000012
1731805,242,264,deficiency of apoB-100,SpecificDisease,MESH:D000012
10788334,517,532,ovarian cancers,SpecificDisease,MESH:D010051
10788334,559,573,breast cancers,SpecificDisease,MESH:D001943
10788334,1044,1058,ovarian cancer,SpecificDisease,MESH:D010051
10788334,1155,1168,breast cancer,SpecificDisease,MESH:D001943
10788334,1223,1253,breast-ovarian cancer syndrome,SpecificDisease,MESH:D061325
7762560,380,398,myotonic dystrophy,SpecificDisease,MESH:D009223
7762560,400,402,DM,SpecificDisease,MESH:D009223
7762560,1344,1346,DM,SpecificDisease,MESH:D009223
7573040,181,185,SCA3,SpecificDisease,MESH:D017827
7573040,191,234,type I autosomal dominant cerebellar ataxia,SpecificDisease,MESH:D017827
7573040,236,247,ADCA type I,SpecificDisease,MESH:D017827
7573040,420,424,SCA3,SpecificDisease,MESH:D017827
7573040,475,497,Machado-Joseph disease,SpecificDisease,MESH:D017827
7573040,499,502,MJD,SpecificDisease,MESH:D017827
7573040,731,765,dentatorubropallidoluysian atrophy,SpecificDisease,MESH:D020191
7573040,844,847,MJD,SpecificDisease,MESH:D017827
2309698,44,64,adrenoleukodystrophy,SpecificDisease,MESH:D000326
2309698,173,202,X-linked adrenoleukodystrophy,SpecificDisease,MESH:D000326
2309698,204,207,ALD,SpecificDisease,MESH:D000326
2309698,395,416,adrenomyeloneuropathy,SpecificDisease,MESH:D000326
2309698,418,421,AMN,SpecificDisease,MESH:D000326
2309698,441,444,ALD,SpecificDisease,MESH:D000326
2309698,624,627,ALD,SpecificDisease,MESH:D000326
2309698,632,653,abnormal color vision,SpecificDisease,MESH:D003117
2309698,1076,1107,phenotypic color vision defects,SpecificDisease,MESH:D003117
2309698,1872,1875,AMN,SpecificDisease,MESH:D000326
2309698,2145,2148,AMN,SpecificDisease,MESH:D000326
10662807,0,18,Haim-Munk syndrome,SpecificDisease,MESH:C537627
10662807,23,48,Papillon-Lefevre syndrome,SpecificDisease,MESH:D010214
10662807,147,172,Papillon-Lefevre syndrome,SpecificDisease,MESH:D010214
10662807,174,177,PLS,SpecificDisease,MESH:D010214
10662807,183,201,Haim-Munk syndrome,SpecificDisease,MESH:C537627
10662807,203,206,HMS,SpecificDisease,MESH:C537627
10662807,277,280,PLS,SpecificDisease,MESH:D010214
10662807,285,288,HMS,SpecificDisease,MESH:C537627
10662807,335,348,periodontitis,SpecificDisease,MESH:D010518
10662807,398,401,HMS,SpecificDisease,MESH:C537627
10662807,412,426,arachnodactyly,SpecificDisease,MESH:D054119
10662807,428,443,acro-osteolysis,SpecificDisease,MESH:D030981
10662807,445,474,atrophic changes of the nails,SpecificDisease,MESH:D009260
10662807,482,519,radiographic deformity of the fingers,SpecificDisease,MESH:D006226
10662807,580,583,HMS,SpecificDisease,MESH:C537627
10662807,802,805,PLS,SpecificDisease,MESH:D010214
10662807,971,974,HMS,SpecificDisease,MESH:C537627
10662807,1077,1080,PLS,SpecificDisease,MESH:D010214
10662807,1145,1148,HMS,SpecificDisease,MESH:C537627
10662807,1463,1466,HMS,SpecificDisease,MESH:C537627
10662807,1817,1820,HMS,SpecificDisease,MESH:C537627
10662807,1945,1948,PLS,SpecificDisease,MESH:D010214
10662807,1987,1990,PLS,SpecificDisease,MESH:D010214
10662807,1995,1998,HMS,SpecificDisease,MESH:C537627
10377440,263,298,paroxysmal nocturnal hemoglobinuria,SpecificDisease,MESH:D006457
10377440,321,342,GPI-anchor deficiency,SpecificDisease,MESH:C537277
10377440,427,446,embryonic lethality,SpecificDisease,MESH:D020964
10377440,1394,1429,paroxysmal nocturnal hemoglobinuria,SpecificDisease,MESH:D006457
1301161,70,84,Norrie disease,SpecificDisease,MESH:C537849
1301161,161,181,congenital blindness,SpecificDisease,MESH:D057130
1301161,183,206,sensory neural deafness,SpecificDisease,MESH:D006319
1301161,535,549,Norrie disease,SpecificDisease,MESH:C537849
2393028,146,216,Glucose-6-phosphate dehydrogenase (G6PD; E. C. 1. 1. 1. 49) deficiency,SpecificDisease,MESH:D005955
2393028,388,403,G6PD deficiency,SpecificDisease,MESH:D005955
1303277,119,140,Prader-Willi syndrome,SpecificDisease,MESH:D011218
1303277,142,145,PWS,SpecificDisease,MESH:D011218
1303277,234,267,maternal disomy for chromosome 15,SpecificDisease,MESH:C538037
1303277,659,662,PWS,SpecificDisease,MESH:D011218
10064668,47,72,cartilage-hair hypoplasia,SpecificDisease,MESH:C535916
10064668,165,190,cartilage-hair hypoplasia,SpecificDisease,MESH:C535916
10064668,192,195,CHH,SpecificDisease,MESH:C535916
10064668,275,278,CHH,SpecificDisease,MESH:C535916
10064668,364,367,CHH,SpecificDisease,MESH:C535916
10064668,745,748,CHH,SpecificDisease,MESH:C535916
10064668,855,876,non-Hodgkins lymphoma,SpecificDisease,MESH:D008228
10064668,990,1010,basal cell carcinoma,SpecificDisease,MESH:D002280
10064668,1296,1317,non-Hodgkins lymphoma,SpecificDisease,MESH:D008228
10064668,1384,1387,CHH,SpecificDisease,MESH:C535916
6540752,195,210,G6PD deficiency,SpecificDisease,MESH:D005955
1349199,23,40,DiGeorge syndrome,SpecificDisease,MESH:D004062
1349199,92,109,DiGeorge syndrome,SpecificDisease,MESH:D004062
1349199,111,114,DGS,SpecificDisease,MESH:D004062
1349199,276,309,conotruncal cardiac malformations,SpecificDisease,MESH:C535464
1349199,504,507,DGS,SpecificDisease,MESH:D004062
1349199,1488,1491,DGS,SpecificDisease,MESH:D004062
1349199,1609,1612,DGS,SpecificDisease,MESH:D004062
1301146,69,78,fragile X,SpecificDisease,MESH:D005600
1301146,392,410,fragile X syndrome,SpecificDisease,MESH:D005600
1301146,678,696,fragile X syndrome,SpecificDisease,MESH:D005600
7939630,284,319,sporadic breast and ovarian cancers,SpecificDisease,MESH:D001943
7939630,579,597,ovarian carcinomas,SpecificDisease,MESH:D010051
8307570,267,280,Ewing sarcoma,SpecificDisease,MESH:D012512
8307570,293,315,neuroectodermal tumors,SpecificDisease,MESH:D017599
8364574,18,26,aniridia,SpecificDisease,MESH:D015783
8364574,28,36,Aniridia,SpecificDisease,MESH:D015783
8364574,103,118,iris hypoplasia,SpecificDisease,MESH:D007499
8364574,136,145,blindness,SpecificDisease,MESH:D001766
8364574,409,417,aniridia,SpecificDisease,MESH:D015783
8364574,783,791,aniridia,SpecificDisease,MESH:D015783
8111379,55,63,aniridia,SpecificDisease,MESH:D015783
8111379,991,999,aniridia,SpecificDisease,MESH:D015783
10735274,23,40,Friedreich ataxia,SpecificDisease,MESH:D005621
10735274,42,59,Friedreich ataxia,SpecificDisease,MESH:D005621
10735274,61,65,FRDA,SpecificDisease,MESH:D005621
10735274,267,271,FRDA,SpecificDisease,MESH:D005621
10735274,355,359,FRDA,SpecificDisease,MESH:D005621
10735274,600,604,FRDA,SpecificDisease,MESH:D005621
10735274,751,755,FRDA,SpecificDisease,MESH:D005621
10735274,998,1002,FRDA,SpecificDisease,MESH:D005621
10767326,156,179,Axenfeld-Rieger anomaly,SpecificDisease,MESH:C535679
10767326,181,184,ARA,SpecificDisease,MESH:C535679
10767326,271,279,glaucoma,SpecificDisease,MESH:D005901
10767326,671,679,glaucoma,SpecificDisease,MESH:D005901
10767326,914,929,iris hypoplasia,SpecificDisease,MESH:D007499
