ID,Start,End,Description,Type,MESH ID
10639175,120,152,hereditary multisystemic disease,DiseaseClass,MESH:D030342
10639175,181,202,ataxia telangiectasia,SpecificDisease,MESH:D001260
10639175,242,259,neurodegeneration,DiseaseClass,MESH:D019636
10639175,261,267,cancer,DiseaseClass,MESH:D009369
10639175,269,283,immune defects,DiseaseClass,MESH:D007154
10639175,289,327,hypersensitivity to ionizing radiation,DiseaseClass,MESH:D004194
10639175,415,434,neurological lesion,DiseaseClass,MESH:D019636
10639175,438,459,ataxia-telangiectasia,SpecificDisease,MESH:D001260
1301190,6,23,Tay-Sachs disease,Modifier,MESH:D013661
1301190,105,122,Tay-Sachs disease,SpecificDisease,MESH:D013661
1301190,124,127,TSD,SpecificDisease,MESH:D013661
1301190,1284,1287,TSD,Modifier,MESH:D013661
3348216,0,44,Glucose 6-phosphate dehydrogenase deficiency,SpecificDisease,MESH:D005955
3348216,62,84,hematologic malignancy,DiseaseClass,MESH:D019337
3348216,153,204,glucose 6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
3348216,209,215,cancer,DiseaseClass,MESH:D009369
3348216,256,282,hematological malignancies,DiseaseClass,MESH:D019337
3348216,301,316,G6PD deficiency,SpecificDisease,MESH:D005955
3348216,539,558,hematologic disease,DiseaseClass,MESH:D006402
3348216,655,670,G6PD deficiency,SpecificDisease,MESH:D005955
3348216,718,739,hematologic neoplasms,DiseaseClass,MESH:D019337
7951316,172,208,hereditary breast and ovarian cancer,Modifier,MESH:D061325
7951316,671,684,breast cancer,Modifier,MESH:D001943
10404839,37,53,pendred syndrome,Modifier,MESH:C536648
10404839,66,82,Pendred syndrome,SpecificDisease,MESH:C536648
10404839,110,128,syndromic deafness,DiseaseClass,MESH:D003638
10404839,147,169,dyshormonogenic goiter,SpecificDisease,MESH:D006042
10404839,186,209,sensory-neural deafness,DiseaseClass,MESH:D006319
10404839,249,252,PDS,SpecificDisease,MESH:C536648
10404839,333,347,thyroid goiter,DiseaseClass,MESH:D006042
10404839,352,375,sensory-neural deafness,DiseaseClass,MESH:D006319
10404839,668,684,Pendred syndrome,Modifier,MESH:C536648
10430841,0,20,Spinal xanthomatosis,SpecificDisease,MESH:D014973
10430841,35,65,cerebrotendinous xanthomatosis,DiseaseClass,MESH:D019294
10430841,152,172,spinal cord syndrome,SpecificDisease,MESH:D013118
10430841,225,255,cerebrotendinous xanthomatosis,SpecificDisease,MESH:D019294
10430841,257,260,CTX,SpecificDisease,MESH:D019294
10430841,280,306,white matter abnormalities,DiseaseClass,MESH:D002493
10430841,523,543,spinal xanthomatosis,SpecificDisease,MESH:D014973
10430841,594,597,CTX,SpecificDisease,MESH:D019294
10430841,655,673,chronic myelopathy,DiseaseClass,MESH:D002908|MESH:D013118
10827109,679,707,breast and/or ovarian cancer,Modifier,MESH:D061325
7493024,40,65,breast and ovarian cancer,Modifier,MESH:D061325
7493024,226,239,breast cancer,SpecificDisease,MESH:D001943
7493024,288,316,breast and/or ovarian cancer,CompositeMention,MESH:D061325
7493024,560,584,breast to ovarian cancer,Modifier,MESH:D001943|MESH:D010051
7493024,742,756,ovarian cancer,SpecificDisease,MESH:D010051
10767347,20,37,Friedreich ataxia,Modifier,MESH:D005621
10767347,64,83,embryonic lethality,SpecificDisease,MESH:D020964
10767347,111,128,Friedreich ataxia,SpecificDisease,MESH:D005621
10767347,130,134,FRDA,SpecificDisease,MESH:D005621
10767347,153,179,autosomal recessive ataxia,DiseaseClass,MESH:D013132
10767347,535,565,iron-sulfur protein deficiency,SpecificDisease,OMIM:255125
10767347,838,842,Frda,Modifier,MESH:D005621
10767347,897,916,embryonic lethality,SpecificDisease,MESH:D020964
1301189,102,119,Tay-Sachs disease,SpecificDisease,MESH:D013661
1301189,181,198,Tay-Sachs disease,SpecificDisease,MESH:D013661
1301189,200,203,TSD,SpecificDisease,MESH:D013661
1301189,1638,1655,Tay-Sachs disease,Modifier,MESH:D013661
8252631,63,66,APC,Modifier,MESH:D011125
8252631,80,106,adenomatous polyposis coli,Modifier,MESH:D011125
8252631,146,151,tumor,Modifier,MESH:D009369
8252631,169,172,APC,Modifier,MESH:D011125
8252631,181,207,adenomatous polyposis coli,SpecificDisease,MESH:D011125
8252631,247,264,colorectal cancer,SpecificDisease,MESH:D015179
8252631,331,387,congenital hypertrophy of the retinal pigment epithelium,SpecificDisease,MESH:D012164
8252631,389,394,CHRPE,SpecificDisease,MESH:D012164
8252631,450,455,CHRPE,SpecificDisease,MESH:D012164
8252631,508,511,APC,Modifier,MESH:D011125
8252631,669,674,CHRPE,SpecificDisease,MESH:D012164
8252631,760,765,CHRPE,Modifier,MESH:D012164
8252631,1032,1035,APC,Modifier,MESH:D011125
7759076,32,64,breast and breast-ovarian cancer,Modifier,MESH:D001943|MESH:D061325
7759076,118,153,hereditary breast or ovarian cancer,CompositeMention,MESH:D061325
7759076,267,281,ovarian cancer,SpecificDisease,MESH:D010051
7759076,412,425,breast cancer,SpecificDisease,MESH:D001943
7759076,434,448,ovarian cancer,SpecificDisease,MESH:D010051
7759076,477,498,breast-ovarian cancer,Modifier,MESH:D061325
7759076,611,617,cancer,Modifier,MESH:D009369
7759076,645,652,cancers,DiseaseClass,MESH:D009369
7759076,717,742,primary peritoneal cancer,SpecificDisease,MESH:D010534
7759076,744,772,cancer of the fallopian tube,SpecificDisease,MESH:D005185
7759076,778,796,malignant melanoma,SpecificDisease,MESH:D008545
1248000,0,19,Malignant neoplasms,DiseaseClass,MESH:D009369
1248000,53,74,ataxia-telangiectasia,SpecificDisease,MESH:D001260
1248000,76,97,Ataxia-telangiectasia,SpecificDisease,MESH:D001260
1248000,99,102,A-T,SpecificDisease,MESH:D001260
1248000,110,138,autosomal recessive syndrome,DiseaseClass,MESH:D030342
1248000,188,207,malignant neoplasms,DiseaseClass,MESH:D009369
1248000,275,278,A-T,SpecificDisease,MESH:D001260
1248000,441,448,cancers,DiseaseClass,MESH:D009369
1248000,539,542,A-T,SpecificDisease,MESH:D001260
1248000,697,716,malignant neoplasms,DiseaseClass,MESH:D009369
1248000,748,751,A-T,SpecificDisease,MESH:D001260
1248000,841,860,malignant neoplasms,DiseaseClass,MESH:D009369
1248000,947,950,A-T,Modifier,MESH:D001260
1248000,1011,1029,malignant neoplasm,DiseaseClass,MESH:D009369
1248000,1108,1111,A-T,Modifier,MESH:D001260
1248000,1180,1186,cancer,DiseaseClass,MESH:D009369
1248000,1219,1266,"ovarian, gastric, and biliary system carcinomas",CompositeMention,MESH:D010051|MESH:D013274|MESH:D001661
1248000,1274,1282,leukemia,DiseaseClass,MESH:D007938
1248000,1287,1295,lymphoma,DiseaseClass,MESH:D008223
1248000,1319,1322,A-T,Modifier,MESH:D001260
1248000,1339,1348,neoplasms,DiseaseClass,MESH:D009369
1248000,1412,1476,"pancreatic, basal cell, colonic, breast, and cervical carcinomas",CompositeMention,MESH:D010190|MESH:D002280|MESH:D015179|MESH:D001943|MESH:D002583
2309142,22,25,PKU,SpecificDisease,MESH:D010661
2309142,132,147,Phenylketonuria,SpecificDisease,MESH:D010661
2309142,149,152,PKU,SpecificDisease,MESH:D010661
2309142,159,175,genetic disorder,DiseaseClass,MESH:D030342
2309142,191,238,deficiency of hepatic phenylalanine hydroxylase,SpecificDisease,OMIM:261600
2309142,403,419,molecular lesion,DiseaseClass,MESH:D030342
2309142,481,484,PKU,Modifier,MESH:D010661
8575748,134,176,hereditary human breast and ovarian cancer,CompositeMention,MESH:D061325
8575748,1036,1049,BRCA1 defects,SpecificDisease,OMIM:604370
6783144,6,53,deficiency of the sixth component of complement,SpecificDisease,OMIM:612446
6783144,72,96,meningococcal meningitis,SpecificDisease,MESH:D008585
6783144,104,127,haemostasis abnormality,DiseaseClass,MESH:D020141
6783144,154,167,C6 deficiency,SpecificDisease,OMIM:612446
6783144,271,295,meningococcal meningitis,SpecificDisease,MESH:D008585
6783144,451,475,hemostatic abnormalities,DiseaseClass,MESH:D020141
1346773,4,28,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
1346773,137,161,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
1346773,163,166,WAS,SpecificDisease,MESH:D014923
1346773,362,365,WAS,Modifier,MESH:D014923
1346773,467,470,WAS,SpecificDisease,MESH:D014923
1346773,557,560,WAS,Modifier,MESH:D014923
1346773,601,604,WAS,Modifier,MESH:D014923
1346773,686,689,WAS,Modifier,MESH:D014923
318684,0,58,Hereditary deficiency of the third component of complement,SpecificDisease,OMIM:613779
318684,75,80,fever,DiseaseClass,MESH:D005334
318684,82,91,skin rash,DiseaseClass,MESH:D005076
318684,97,108,arthralgias,DiseaseClass,MESH:D018771
318684,202,207,fever,DiseaseClass,MESH:D005334
318684,209,218,skin rash,DiseaseClass,MESH:D005076
318684,224,235,arthralgias,DiseaseClass,MESH:D018771
318684,1280,1289,skin rash,DiseaseClass,MESH:D005076
318684,1294,1305,arthralgias,DiseaseClass,MESH:D018771
318684,1618,1643,decreased synthesis of C3,DiseaseClass,OMIM:613779
318684,1690,1713,inherited C3 deficiency,SpecificDisease,OMIM:613779
318684,1780,1785,fever,DiseaseClass,MESH:D005334
318684,1787,1796,skin rash,DiseaseClass,MESH:D005076
318684,1802,1812,arthralgia,DiseaseClass,MESH:D018771
2544995,147,164,familial aniridia,SpecificDisease,MESH:D015783
2544995,272,276,WAGR,Modifier,MESH:D017624
2544995,286,297,Wilms tumor,SpecificDisease,MESH:D009396
2544995,299,307,aniridia,SpecificDisease,MESH:D015783
2544995,309,336,genitourinary abnormalities,DiseaseClass,MESH:D014564
2544995,342,360,mental retardation,DiseaseClass,MESH:D008607
10923035,77,123,benign familial infantile convulsions syndrome,SpecificDisease,MESH:D020936
10923035,125,129,BFIC,SpecificDisease,MESH:D020936
10923035,132,169,Benign familial infantile convulsions,SpecificDisease,MESH:D020936
10923035,171,175,BFIC,SpecificDisease,MESH:D020936
10923035,187,223,autosomal dominant epilepsy syndrome,DiseaseClass,MESH:D030342|MESH:D004827
10923035,476,502,neurological abnormalities,DiseaseClass,MESH:D009461
10923035,519,523,BFIC,SpecificDisease,MESH:D020936
10923035,711,761,generalized epilepsy and febrile seizures   plus  ,SpecificDisease,MESH:D004829|MESH:D003294
10923035,857,861,BFIC,SpecificDisease,MESH:D020936
10923035,947,951,BFIC,SpecificDisease,MESH:D020936
10923035,1035,1039,BFIC,Modifier,MESH:D020936
10923035,1179,1183,BFIC,SpecificDisease,MESH:D020936
10923035,1353,1357,BFIC,Modifier,MESH:D020936
7696601,0,13,Brain disease,DiseaseClass,MESH:D001927
7696601,40,58,myotonic dystrophy,SpecificDisease,MESH:D009223
7696601,142,160,myotonic dystrophy,SpecificDisease,MESH:D009223
7696601,162,164,DM,SpecificDisease,MESH:D009223
7696601,394,396,DM,SpecificDisease,MESH:D009223
7696601,460,473,brain disease,DiseaseClass,MESH:D001927
7696601,582,602,white matter lesions,DiseaseClass,MESH:D056784
7696601,618,634,cerebral atrophy,SpecificDisease,MESH:D001284
7696601,960,980,white matter lesions,DiseaseClass,MESH:D056784
7696601,1094,1096,DM,SpecificDisease,MESH:D009223
7696601,1098,1119,cognitive dysfunction,DiseaseClass,MESH:D003072
7696601,1139,1159,white matter lesions,DiseaseClass,MESH:D056784
7696601,1164,1180,cerebral atrophy,SpecificDisease,MESH:D001284
10528853,58,103,hereditary breast and ovarian cancer syndrome,CompositeMention,MESH:D061325
10083733,26,29,APC,Modifier,MESH:D011125
10083733,45,75,familial adenomatous polyposis,Modifier,MESH:D011125
10083733,186,216,familial adenomatous polyposis,SpecificDisease,MESH:D011125
10083733,218,221,FAP,SpecificDisease,MESH:D011125
10083733,254,280,adenomatous polyposis coli,Modifier,MESH:D011125
10083733,282,285,APC,Modifier,MESH:D011125
10083733,779,782,FAP,Modifier,MESH:D011125
10083733,980,983,APC,Modifier,MESH:D011125
10083733,1015,1018,FAP,Modifier,MESH:D011125
10083733,1410,1413,APC,Modifier,MESH:D011125
10083733,1422,1425,FAP,Modifier,MESH:D011125
10842298,38,50,microcephaly,DiseaseClass,MESH:D008831
10842298,52,70,mental retardation,DiseaseClass,MESH:D008607
10842298,76,89,short stature,DiseaseClass,MESH:D006130
10842298,95,109,Cohen syndrome,Modifier,MESH:C536438
10842298,179,191,microcephaly,DiseaseClass,MESH:D008831
10842298,205,232,postnatal growth deficiency,DiseaseClass,MESH:D006130
10842298,238,256,mental retardation,DiseaseClass,MESH:D008607
10842298,363,372,Hypotonia,DiseaseClass,MESH:D009123
10842298,374,397,chorioretinal dystrophy,DiseaseClass,MESH:D015862|MESH:D058499
10842298,403,409,myopia,DiseaseClass,MESH:D009216
10842298,574,592,mental retardation,DiseaseClass,MESH:D008607
10842298,598,611,short stature,DiseaseClass,MESH:D006130
10842298,660,674,Cohen syndrome,SpecificDisease,MESH:C536438
10842298,1075,1089,Cohen syndrome,SpecificDisease,MESH:C536438
10842298,1245,1259,Cohen syndrome,SpecificDisease,MESH:C536438
2835825,31,42,Lesch-Nyhan,Modifier,MESH:D007926
2835825,130,150,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
2835825,596,608,Epstein-Barr,Modifier,MESH:D020031
2835825,1034,1054,Lesch-Nyhan syndrome,SpecificDisease,MESH:D007926
7422429,0,11,Nephropathy,SpecificDisease,MESH:D007674
7422429,19,43,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
7422429,45,56,Nephropathy,SpecificDisease,MESH:D007674
7422429,102,126,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
7422429,211,222,nephropathy,SpecificDisease,MESH:D007674
7422429,344,357,renal failure,SpecificDisease,MESH:D051437
7422429,657,670,renal failure,SpecificDisease,MESH:D051437
7422429,724,737,renal failure,SpecificDisease,MESH:D051437
7422429,752,776,Wiskott-Aldrich syndrome,SpecificDisease,MESH:D014923
7422429,883,896,renal disease,SpecificDisease,MESH:D007674
7795596,0,8,Aniridia,Modifier,MESH:D015783
7795596,141,149,aniridia,SpecificDisease,MESH:D015783
7795596,151,166,absence of iris,SpecificDisease,MESH:D015783
7795596,296,304,aniridia,Modifier,MESH:D015783
7962532,8,53,cholesteryl ester transfer protein deficiency,SpecificDisease,OMIM:143470
7962532,307,359,cholesteryl ester transfer protein (CETP) deficiency,SpecificDisease,OMIM:143470
7962532,2289,2304,CETP deficiency,SpecificDisease,OMIM:143470
7962532,2388,2406,genetic deficiency,Modifier,MESH:D030342
3377761,0,53,X-linked glucose-6-phosphate dehydrogenase deficiency,SpecificDisease,MESH:D005955
3377761,84,144,X-linked glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
3377761,988,1012,X-linked G6PD deficiency,SpecificDisease,MESH:D005955
10798358,189,215,nonketotic hyperglycinemia,SpecificDisease,MESH:D020158
10798358,274,300,nonketotic hyperglycinemia,SpecificDisease,MESH:D020158
10798358,302,305,NKH,SpecificDisease,MESH:D020158
10798358,311,338,in-born error of metabolism,DiseaseClass,MESH:D008661
10798358,363,387,neurological disturbance,DiseaseClass,MESH:D009461
10798358,519,522,NKH,SpecificDisease,MESH:D020158
10798358,1245,1248,NKH,SpecificDisease,MESH:D020158
10798358,1869,1872,NKH,SpecificDisease,MESH:D020158
8589721,0,18,Growth retardation,DiseaseClass,MESH:D006130
8589721,23,29,tumour,Modifier,MESH:D009369
8589721,94,119,breast and ovarian cancer,CompositeMention,MESH:D061325
8589721,155,180,breast and ovarian cancer,CompositeMention,MESH:D001943|MESH:D010051
8589721,309,334,breast and ovarian cancer,Modifier,MESH:D001943|MESH:D010051
8589721,362,382,colon or lung cancer,Modifier,MESH:D003110|MESH:D008175
8589721,445,458,breast cancer,Modifier,MESH:D001943
8589721,466,480,ovarian cancer,Modifier,MESH:D010051
8589721,612,625,MCF-7 tumours,DiseaseClass,MESH:D009369
8589721,770,783,MCF-7 tumours,DiseaseClass,MESH:D009369
8589721,881,887,tumour,Modifier,MESH:D009369
126380,23,45,ankylosing spondylitis,SpecificDisease,MESH:D013167
126380,91,113,Ankylosing spondylitis,SpecificDisease,MESH:D013167
126380,637,659,ankylosing spondylitis,SpecificDisease,MESH:D013167
126380,908,930,ankylosing spondylitis,SpecificDisease,MESH:D013167
7663517,114,150,hereditary breast and ovarian cancer,Modifier,MESH:D061325
7663517,325,353,breast and/or ovarian cancer,Modifier,MESH:D001943|MESH:D010051
1376553,77,105,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
1376553,241,269,Pelizaeus-merzbacher disease,SpecificDisease,OMIM:312080
1376553,271,274,PMD,SpecificDisease,OMIM:312080
1376553,735,738,PMD,SpecificDisease,OMIM:312080
7390473,189,204,G6PD deficiency,SpecificDisease,MESH:D005955
10381492,27,53,hereditary hemochromatosis,SpecificDisease,MESH:D006432
10381492,155,170,hemochromatosis,Modifier,MESH:D006432
10381492,475,501,hereditary hemochromatosis,SpecificDisease,MESH:D006432
2209091,29,46,Friedreich ataxia,Modifier,MESH:D005621
2209091,120,137,Friedreich ataxia,Modifier,MESH:D005621
10470286,24,42,neurofibrosarcomas,SpecificDisease,MESH:D018319
10470286,129,134,tumor,Modifier,MESH:D009369
10470286,233,245,solid tumors,DiseaseClass,MESH:D009369
10470286,268,283,gastric cancers,SpecificDisease,MESH:D013274
10470286,287,305,esophageal cancers,SpecificDisease,MESH:D004938
10470286,310,337,bone and soft tissue tumors,CompositeMention,MESH:D001859|MESH:D012983
10470286,368,386,neurofibrosarcomas,SpecificDisease,MESH:D018319
10470286,414,419,tumor,Modifier,MESH:D009369
10470286,448,466,esophageal cancers,SpecificDisease,MESH:D004938
10470286,470,476,glioma,SpecificDisease,MESH:D005910
10470286,477,490,glioblastomas,SpecificDisease,MESH:D005909
10470286,830,847,neurofibrosarcoma,Modifier,MESH:D018319
10470286,965,982,neurofibrosarcoma,Modifier,MESH:D018319
10470286,1125,1142,neurofibrosarcoma,Modifier,MESH:D018319
10470286,1324,1341,neurofibrosarcoma,SpecificDisease,MESH:D018319
10470286,1449,1466,neurofibrosarcoma,SpecificDisease,MESH:D018319
7833921,19,40,essential fructosuria,SpecificDisease,MESH:C538068
7833921,124,145,Essential fructosuria,SpecificDisease,MESH:C538068
7833921,173,200,inborn errors of metabolism,DiseaseClass,MESH:D008661
7833921,260,294,deficiency of hepatic fructokinase,SpecificDisease,MESH:C538068
7833921,566,587,essential fructosuria,SpecificDisease,MESH:C538068
7833921,1021,1042,essential fructosuria,SpecificDisease,MESH:C538068
7833921,1132,1143,fructosuria,DiseaseClass,MESH:C538068
10449794,12,33,ataxia-telangiectasia,Modifier,MESH:D001260
10449794,89,110,Ataxia-telangiectasia,SpecificDisease,MESH:D001260
10449794,112,115,A-T,SpecificDisease,MESH:D001260
10449794,216,222,cancer,DiseaseClass,MESH:D009369
10449794,228,245,neurodegeneration,DiseaseClass,MESH:D019636
10449794,448,451,A-T,SpecificDisease,MESH:D001260
10449794,518,521,A-T,Modifier,MESH:D001260
10449794,594,597,A-T,SpecificDisease,MESH:D001260
10449794,865,868,A-T,Modifier,MESH:D001260
6604602,18,38,Bechterew's syndrome,SpecificDisease,MESH:D013167
6604602,40,62,ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,152,174,ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,424,446,ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,595,616,psoriatic arthropathy,SpecificDisease,MESH:D015535
6604602,639,657,entero-arthropathy,SpecificDisease,MESH:C538273|MESH:D001168
6604602,674,687,sacro-iliitis,SpecificDisease,MESH:D058566
6604602,794,803,psoriasis,SpecificDisease,MESH:D011565
6604602,842,851,psoriasis,SpecificDisease,MESH:D011565
6604602,1184,1197,sacro-iliitis,SpecificDisease,MESH:D058566
6604602,1199,1208,psoriasis,SpecificDisease,MESH:D011565
6604602,1210,1232,acute anterior uveitis,SpecificDisease,MESH:D014606
6604602,1245,1256,arthropathy,SpecificDisease,MESH:D007592
6604602,1261,1287,inflammatory bowel disease,SpecificDisease,MESH:D015212
6604602,1321,1365,HEREDITARY MULTIFOCAL RELAPSING INFLAMMATION,SpecificDisease,MESH:D007249|MESH:D030342
6604602,1367,1372,HEMRI,SpecificDisease,MESH:D007249|MESH:D030342
6604602,1393,1415,Ankylosing spondylitis,SpecificDisease,MESH:D013167
6604602,1417,1438,psoriatic arthropathy,SpecificDisease,MESH:D015535
6604602,1443,1461,entero-arthropathy,SpecificDisease,MESH:C538273|MESH:D007592
1315306,126,144,Huntington disease,Modifier,MESH:D006816
1315306,166,186,retinal degeneration,Modifier,MESH:D012162
1315306,257,281,hereditary retinopathies,DiseaseClass,MESH:D015785
1315306,696,714,Huntington disease,Modifier,MESH:D006816
1315306,716,718,HD,Modifier,MESH:D006816
1315306,818,820,HD,Modifier,MESH:D006816
1315306,1043,1045,HD,Modifier,MESH:D006816
777027,0,58,Hereditary deficiency of the fifth component of complement,SpecificDisease,OMIM:609536
777027,96,108,C5-deficient,Modifier,OMIM:609536
777027,157,215,hereditary deficiency of the fifth component of complement,SpecificDisease,OMIM:609536
777027,317,329,C5-deficient,Modifier,OMIM:609536
777027,331,334,C5D,Modifier,OMIM:609536
777027,385,388,C5D,Modifier,OMIM:609536
777027,432,460,systemic lupus erythematosus,SpecificDisease,MESH:D008180
777027,986,999,C5 deficiency,SpecificDisease,OMIM:609536
777027,1047,1050,C5D,Modifier,OMIM:609536
777027,1201,1204,C5D,Modifier,OMIM:609536
777027,1396,1431,paroxysmal nocturnal hemoglobinuria,SpecificDisease,MESH:D006457
10807793,13,41,familial Mediterranean fever,SpecificDisease,MESH:D010505
10807793,149,177,Familial Mediterranean fever,SpecificDisease,MESH:D010505
10807793,179,182,FMF,SpecificDisease,MESH:D010505
10807793,189,207,recessive disorder,DiseaseClass,MESH:D030342
10807793,237,242,fever,DiseaseClass,MESH:D005334
10807793,247,287,neutrophil-mediated serosal inflammation,SpecificDisease,MESH:D007249
10807793,329,332,FMF,SpecificDisease,MESH:D010505
10807793,1526,1531,tumor,Modifier,MESH:D009369
10556283,50,56,cancer,DiseaseClass,MESH:D009369
10556283,205,210,tumor,Modifier,MESH:D009369
10556283,296,321,malignant rhabdoid tumors,DiseaseClass,MESH:D018335
10556283,372,378,tumors,DiseaseClass,MESH:D009369
10556283,750,765,rhabdoid tumors,DiseaseClass,MESH:D018335
10556283,854,860,tumors,DiseaseClass,MESH:D009369
10556283,917,942,choroid plexus carcinomas,SpecificDisease,MESH:D020288
10556283,980,1002,neuroectodermal tumors,DiseaseClass,MESH:D017599
10556283,1016,1032,medulloblastomas,SpecificDisease,MESH:D008527
10556283,1095,1109,breast cancers,SpecificDisease,MESH:D001943
10556283,1111,1123,Wilms tumors,SpecificDisease,MESH:D009396
10556283,1125,1132,gliomas,SpecificDisease,MESH:D005910
10556283,1134,1145,ependymomas,SpecificDisease,MESH:D004806
10556283,1147,1155,sarcomas,DiseaseClass,MESH:D012509
10556283,1166,1171,tumor,Modifier,MESH:D009369
10556283,1288,1303,rhabdoid tumors,DiseaseClass,MESH:D018335
10556283,1305,1330,choroid plexus carcinomas,SpecificDisease,MESH:D020288
10556283,1347,1363,medulloblastomas,SpecificDisease,MESH:D008527
10556283,1536,1543,cancers,DiseaseClass,MESH:D009369
10556283,1624,1632,rhabdoid,Modifier,MESH:D018335
624546,17,61,glucose-6-phosphate dehydrogenase deficiency,SpecificDisease,MESH:D005955
624546,139,190,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,MESH:D005955
624546,900,915,G6PD deficiency,SpecificDisease,MESH:D005955
1302032,0,18,Fragile X syndrome,SpecificDisease,MESH:D005600
1302032,127,145,fragile X syndrome,SpecificDisease,MESH:D005600
1302032,189,198,fragile X,SpecificDisease,MESH:D005600
1302032,448,457,fragile X,Modifier,MESH:D005600
1302032,552,561,fragile X,SpecificDisease,MESH:D005600
1302032,572,590,fragile X syndrome,SpecificDisease,MESH:D005600
10589394,27,49,Van der Woude syndrome,SpecificDisease,MESH:C536528
10589394,168,190,Van der Woude syndrome,SpecificDisease,MESH:C536528
10589394,192,195,VWS,SpecificDisease,MESH:C536528
10589394,203,243,autosomal dominant craniofacial disorder,DiseaseClass,MESH:D019465
10589394,348,357,cleft lip,SpecificDisease,MESH:D002971
10589394,365,377,cleft palate,SpecificDisease,MESH:D002972
10589394,379,387,lip pits,SpecificDisease,MESH:C536528
10589394,392,402,hypodontia,SpecificDisease,MESH:D000848
10589394,408,411,VWS,Modifier,MESH:C536528
10589394,597,600,VWS,Modifier,MESH:C536528
10589394,679,682,VWS,Modifier,MESH:C536528
10589394,812,815,VWS,Modifier,MESH:C536528
10589394,1313,1316,VWS,Modifier,MESH:C536528
10589394,1461,1464,VWS,Modifier,MESH:C536528
10589394,1634,1637,VWS,SpecificDisease,MESH:C536528
7550349,163,186,inherited breast cancer,SpecificDisease,MESH:D061325
7550349,285,310,breast and ovarian cancer,CompositeMention,MESH:D061325
7550349,403,416,breast cancer,SpecificDisease,MESH:D001943
7550349,439,453,ovarian cancer,SpecificDisease,MESH:D010051
7550349,513,537,breast or ovarian cancer,CompositeMention,MESH:D010051|MESH:D001943
7550349,645,651,cancer,DiseaseClass,MESH:D009369
7550349,943,949,cancer,DiseaseClass,MESH:D009369
7550349,1260,1288,breast and/or ovarian cancer,CompositeMention,MESH:D010051|MESH:D001943
8460149,62,85,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,90,117,developmental abnormalities,DiseaseClass,MESH:D006130
8460149,127,159,Familial hypobetalipoproteinemia,SpecificDisease,MESH:D052476
8460149,166,195,autosomal codominant disorder,DiseaseClass,MESH:D030342
8460149,341,364,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,423,448,coronary vascular disease,DiseaseClass,MESH:D003323
8460149,590,613,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,858,881,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,945,960,chylomicronemia,SpecificDisease,OMIM:238600
8460149,1095,1107,exencephalus,SpecificDisease,MESH:D009436
8460149,1112,1125,hydrocephalus,SpecificDisease,MESH:D006849
8460149,1180,1203,hypobetalipoproteinemia,SpecificDisease,MESH:D006995
8460149,1205,1218,atherogenesis,DiseaseClass,MESH:D050197
8460149,1240,1252,exencephalus,SpecificDisease,MESH:D009436
8460149,1257,1270,hydrocephalus,SpecificDisease,MESH:D006849
10398279,63,78,prostate cancer,SpecificDisease,MESH:D011471
10398279,140,164,hereditary breast cancer,SpecificDisease,MESH:D001943
10398279,275,290,prostate cancer,SpecificDisease,MESH:D011471
10398279,435,450,prostate cancer,SpecificDisease,MESH:D011471
10398279,558,573,prostate cancer,Modifier,MESH:D011471
10398279,808,823,prostate cancer,SpecificDisease,MESH:D011471
10398279,1149,1164,prostate cancer,Modifier,MESH:D011471
10398279,1296,1322,breast and ovarian cancers,CompositeMention,MESH:D001943|MESH:D010051
10398279,1391,1406,prostate cancer,SpecificDisease,MESH:D011471
3565372,70,113,hereditary non-spherocytic hemolytic anemia,SpecificDisease,MESH:D000746
3565372,221,263,hereditary nonspherocytic hemolytic anemia,SpecificDisease,MESH:D000746
3565372,265,270,HNSHA,SpecificDisease,MESH:D000746
3565372,570,585,G6PD deficiency,SpecificDisease,MESH:D005955
3565372,696,701,HNSHA,SpecificDisease,MESH:D000746
3565372,756,771,G6PD deficiency,SpecificDisease,MESH:D005955
6650504,4,21,Tay-Sachs disease,Modifier,MESH:D013661
6650504,139,156,Tay-Sachs disease,Modifier,MESH:D013661
6650504,158,161,TSD,Modifier,MESH:D013661
6650504,199,202,TSD,Modifier,MESH:D013661
6650504,360,363,TSD,Modifier,MESH:D013661
6650504,380,383,TSD,Modifier,MESH:D013661
6650504,634,637,TSD,Modifier,MESH:D013661
